run,mode,overall,alpha,lam,loss
35,Orthogonal,False,0.01,100,0.29364604
35,Orthogonal,False,1,100,0.35966602
35,Multitask,False,1,30,0.3030913
35,Projection,False,0.01,30,0.30855983
35,Projection,False,1,30,0.32448348
35,Weighted cosine,False,0.01,30,0.29574558
35,Weighted cosine,False,1,30,0.29651606
35,Unweighted cosine,False,0.01,30,0.3145802
35,Unweighted cosine,False,1,30,0.29241908
35,Orthogonal,False,0.01,30,0.30179682
35,Orthogonal,False,1,30,0.31545323
35,Multitask,False,1,10,0.29345053
35,Projection,False,0.01,10,0.33437788
35,Projection,False,1,10,0.29923257
35,Weighted cosine,False,0.01,10,0.29873523
35,Weighted cosine,False,1,10,0.31424013
35,Unweighted cosine,False,0.01,10,0.35302517
35,Unweighted cosine,False,1,10,0.29932126
35,Orthogonal,False,0.01,10,0.30107093
35,Orthogonal,False,1,10,0.3006284
35,Multitask,False,1,3,0.34589455
35,Projection,False,0.01,3,0.29836208
35,Projection,False,1,3,0.29834414
35,Weighted cosine,False,0.01,3,0.3020702
35,Weighted cosine,False,1,3,0.34206632
35,Unweighted cosine,False,0.01,3,0.29875618
35,Unweighted cosine,False,1,3,0.30133644
35,Orthogonal,False,0.01,3,0.33852226
35,Orthogonal,False,1,3,0.3338471
35,Multitask,False,1,1,0.31414604
35,Projection,False,0.01,1,0.29364535
35,Projection,False,1,1,0.29926488
35,Weighted cosine,False,0.01,1,0.29677343
35,Weighted cosine,False,1,1,0.30149215
35,Unweighted cosine,False,0.01,1,0.32225037
35,Unweighted cosine,False,1,1,0.2941786
35,Orthogonal,False,0.01,1,0.2977812
35,Orthogonal,False,1,1,0.29632905
36,Single task,False,1,0,0.33311346
36,Multitask,False,1,300,0.6408111
36,Projection,False,0.01,300,0.33209017
36,Projection,False,1,300,0.5571047
36,Weighted cosine,False,0.01,300,0.29837313
36,Weighted cosine,False,1,300,0.3015877
36,Unweighted cosine,False,0.01,300,0.33295086
36,Unweighted cosine,False,1,300,0.29882622
36,Orthogonal,False,0.01,300,0.29706734
36,Orthogonal,False,1,300,0.5754564
36,Multitask,False,1,100,0.44846827
36,Projection,False,0.01,100,0.30127403
36,Projection,False,1,100,0.37123844
36,Weighted cosine,False,0.01,100,0.30673632
36,Weighted cosine,False,1,100,0.30647892
36,Unweighted cosine,False,0.01,100,0.32184696
36,Unweighted cosine,False,1,100,0.33708805
36,Orthogonal,False,0.01,100,0.30307227
36,Orthogonal,False,1,100,0.35045943
36,Multitask,False,1,30,0.30799574
36,Projection,False,0.01,30,0.30741164
36,Projection,False,1,30,0.31518212
36,Weighted cosine,False,0.01,30,0.3142679
36,Weighted cosine,False,1,30,0.37535688
36,Unweighted cosine,False,0.01,30,0.33236775
36,Unweighted cosine,False,1,30,0.29855102
36,Orthogonal,False,0.01,30,0.31993163
36,Orthogonal,False,1,30,0.31594932
36,Multitask,False,1,10,0.30826122
36,Projection,False,0.01,10,0.31492707
36,Projection,False,1,10,0.3023624
36,Weighted cosine,False,0.01,10,0.31171778
36,Weighted cosine,False,1,10,0.29822177
36,Unweighted cosine,False,0.01,10,0.3045952
36,Unweighted cosine,False,1,10,0.2901833
36,Orthogonal,False,0.01,10,0.30518323
36,Orthogonal,False,1,10,0.33223176
36,Multitask,False,1,3,0.29945958
36,Projection,False,0.01,3,0.34682342
36,Projection,False,1,3,0.30030754
36,Weighted cosine,False,0.01,3,0.30197656
36,Weighted cosine,False,1,3,0.3113691
36,Unweighted cosine,False,0.01,3,0.297057
36,Unweighted cosine,False,1,3,0.29468387
36,Orthogonal,False,0.01,3,0.30805427
36,Orthogonal,False,1,3,0.2998882
36,Multitask,False,1,1,0.3031326
36,Projection,False,0.01,1,0.30193815
36,Projection,False,1,1,0.3316603
36,Weighted cosine,False,0.01,1,0.29016626
36,Weighted cosine,False,1,1,0.30318934
36,Unweighted cosine,False,0.01,1,0.30133888
36,Unweighted cosine,False,1,1,0.3175601
36,Orthogonal,False,0.01,1,0.300136
36,Orthogonal,False,1,1,0.30078414
37,Single task,False,1,0,0.29778817
37,Multitask,False,1,300,0.63544303
37,Projection,False,0.01,300,0.30076963
37,Projection,False,1,300,0.5705124
37,Weighted cosine,False,0.01,300,0.29993555
37,Weighted cosine,False,1,300,0.3103276
37,Unweighted cosine,False,0.01,300,0.30792373
37,Unweighted cosine,False,1,300,0.3049834
37,Orthogonal,False,0.01,300,0.32125223
37,Orthogonal,False,1,300,0.58270085
37,Multitask,False,1,100,0.44934538
37,Projection,False,0.01,100,0.29284543
37,Projection,False,1,100,0.37566376
37,Weighted cosine,False,0.01,100,0.29756656
37,Weighted cosine,False,1,100,0.33005452
37,Unweighted cosine,False,0.01,100,0.31257266
37,Unweighted cosine,False,1,100,0.30997187
37,Orthogonal,False,0.01,100,0.296258
37,Orthogonal,False,1,100,0.38244542
37,Multitask,False,1,30,0.3071727
37,Projection,False,0.01,30,0.30380833
37,Projection,False,1,30,0.32503995
37,Weighted cosine,False,0.01,30,0.3096573
37,Weighted cosine,False,1,30,0.30140144
37,Unweighted cosine,False,0.01,30,0.30693585
37,Unweighted cosine,False,1,30,0.29377788
37,Orthogonal,False,0.01,30,0.29764682
37,Orthogonal,False,1,30,0.29857773
37,Multitask,False,1,10,0.30275825
37,Projection,False,0.01,10,0.31948274
37,Projection,False,1,10,0.30260023
37,Weighted cosine,False,0.01,10,0.32543012
37,Weighted cosine,False,1,10,0.30353332
37,Unweighted cosine,False,0.01,10,0.30462837
37,Unweighted cosine,False,1,10,0.29443073
37,Orthogonal,False,0.01,10,0.29819453
37,Orthogonal,False,1,10,0.2939362
37,Multitask,False,1,3,0.31335062
37,Projection,False,0.01,3,0.29562736
37,Projection,False,1,3,0.3345614
37,Weighted cosine,False,0.01,3,0.30276784
37,Weighted cosine,False,1,3,0.30424362
37,Unweighted cosine,False,0.01,3,0.29739982
37,Unweighted cosine,False,1,3,0.30926347
37,Orthogonal,False,0.01,3,0.29630384
37,Orthogonal,False,1,3,0.340508
37,Multitask,False,1,1,0.30658743
37,Projection,False,0.01,1,0.31370565
37,Projection,False,1,1,0.32510668
37,Weighted cosine,False,0.01,1,0.30199498
37,Weighted cosine,False,1,1,0.29183105
37,Unweighted cosine,False,0.01,1,0.36099738
37,Unweighted cosine,False,1,1,0.30553347
37,Orthogonal,False,0.01,1,0.30200982
37,Orthogonal,False,1,1,0.29123583
38,Single task,False,1,0,0.36189696
38,Multitask,False,1,300,0.635658
38,Projection,False,0.01,300,0.32159755
38,Projection,False,1,300,0.55544335
38,Weighted cosine,False,0.01,300,0.2983548
38,Weighted cosine,False,1,300,0.294549
38,Unweighted cosine,False,0.01,300,0.30585945
38,Unweighted cosine,False,1,300,0.29953298
38,Orthogonal,False,0.01,300,0.3032385
38,Orthogonal,False,1,300,0.57220715
38,Multitask,False,1,100,0.44549406
38,Projection,False,0.01,100,0.29068244
38,Projection,False,1,100,0.36377046
38,Weighted cosine,False,0.01,100,0.29441527
38,Weighted cosine,False,1,100,0.31412
38,Unweighted cosine,False,0.01,100,0.29832655
38,Unweighted cosine,False,1,100,0.320108
38,Orthogonal,False,0.01,100,0.29141444
38,Orthogonal,False,1,100,0.3799418
38,Multitask,False,1,30,0.30846554
38,Projection,False,0.01,30,0.2994263
38,Projection,False,1,30,0.32447618
38,Weighted cosine,False,0.01,30,0.3144442
38,Weighted cosine,False,1,30,0.29759544
38,Unweighted cosine,False,0.01,30,0.290223
38,Unweighted cosine,False,1,30,0.30071503
38,Orthogonal,False,0.01,30,0.3045028
38,Orthogonal,False,1,30,0.31105703
38,Multitask,False,1,10,0.3030971
38,Projection,False,0.01,10,0.28878817
38,Projection,False,1,10,0.3040202
38,Weighted cosine,False,0.01,10,0.34515923
38,Weighted cosine,False,1,10,0.3153192
38,Unweighted cosine,False,0.01,10,0.30418995
38,Unweighted cosine,False,1,10,0.3011539
38,Orthogonal,False,0.01,10,0.29459703
38,Orthogonal,False,1,10,0.31517786
38,Multitask,False,1,3,0.3090125
38,Projection,False,0.01,3,0.3188127
38,Projection,False,1,3,0.30079046
38,Weighted cosine,False,0.01,3,0.2957592
38,Weighted cosine,False,1,3,0.3240221
38,Unweighted cosine,False,0.01,3,0.2997404
38,Unweighted cosine,False,1,3,0.33111304
38,Orthogonal,False,0.01,3,0.3115923
38,Orthogonal,False,1,3,0.3089263
38,Multitask,False,1,1,0.30248952
38,Projection,False,0.01,1,0.30974907
38,Projection,False,1,1,0.29787922
38,Weighted cosine,False,0.01,1,0.32865664
38,Weighted cosine,False,1,1,0.3036477
38,Unweighted cosine,False,0.01,1,0.30826482
38,Unweighted cosine,False,1,1,0.30576804
38,Orthogonal,False,0.01,1,0.294955
38,Orthogonal,False,1,1,0.30482256
39,Single task,False,1,0,0.29521215
39,Multitask,False,1,300,0.64184093
39,Projection,False,0.01,300,0.3340682
39,Projection,False,1,300,0.5735127
39,Weighted cosine,False,0.01,300,0.29920605
39,Weighted cosine,False,1,300,0.29768834
39,Unweighted cosine,False,0.01,300,0.30109593
39,Unweighted cosine,False,1,300,0.31327268
39,Orthogonal,False,0.01,300,0.31377003
39,Orthogonal,False,1,300,0.5689322
39,Multitask,False,1,100,0.45050922
39,Projection,False,0.01,100,0.3032792
39,Projection,False,1,100,0.36902806
39,Weighted cosine,False,0.01,100,0.32841617
39,Weighted cosine,False,1,100,0.2929709
39,Unweighted cosine,False,0.01,100,0.30467746
39,Unweighted cosine,False,1,100,0.2954637
39,Orthogonal,False,0.01,100,0.2962082
39,Orthogonal,False,1,100,0.33950725
39,Multitask,False,1,30,0.30072194
39,Projection,False,0.01,30,0.29375157
39,Projection,False,1,30,0.31284323
39,Weighted cosine,False,0.01,30,0.31213316
39,Weighted cosine,False,1,30,0.2960418
39,Unweighted cosine,False,0.01,30,0.30080342
39,Unweighted cosine,False,1,30,0.30063874
39,Orthogonal,False,0.01,30,0.30934992
39,Orthogonal,False,1,30,0.31752032
39,Multitask,False,1,10,0.30072236
39,Projection,False,0.01,10,0.36215267
39,Projection,False,1,10,0.310834
39,Weighted cosine,False,0.01,10,0.3142622
39,Weighted cosine,False,1,10,0.29137683
39,Unweighted cosine,False,0.01,10,0.36090016
39,Unweighted cosine,False,1,10,0.29749197
39,Orthogonal,False,0.01,10,0.32200727
39,Orthogonal,False,1,10,0.33610845
39,Multitask,False,1,3,0.34264386
39,Projection,False,0.01,3,0.2972935
39,Projection,False,1,3,0.34508297
39,Weighted cosine,False,0.01,3,0.30100003
39,Weighted cosine,False,1,3,0.35099524
39,Unweighted cosine,False,0.01,3,0.30277833
39,Unweighted cosine,False,1,3,0.2993686
39,Orthogonal,False,0.01,3,0.29829392
39,Orthogonal,False,1,3,0.3148671
39,Multitask,False,1,1,0.30623955
39,Projection,False,0.01,1,0.3114641
39,Projection,False,1,1,0.30008218
39,Weighted cosine,False,0.01,1,0.33174798
39,Weighted cosine,False,1,1,0.29713875
39,Unweighted cosine,False,0.01,1,0.328979
39,Unweighted cosine,False,1,1,0.295965
39,Orthogonal,False,0.01,1,0.30104417
39,Orthogonal,False,1,1,0.30731645
40,Single task,False,1,0,0.31941327
40,Multitask,False,1,300,0.64832777
40,Projection,False,0.01,300,0.3002319
40,Projection,False,1,300,0.58694285
40,Weighted cosine,False,0.01,300,0.3204759
40,Weighted cosine,False,1,300,0.32339552
40,Unweighted cosine,False,0.01,300,0.34049395
40,Unweighted cosine,False,1,300,0.30910215
40,Orthogonal,False,0.01,300,0.31285414
40,Orthogonal,False,1,300,0.5885714
40,Multitask,False,1,100,0.44895288
40,Projection,False,0.01,100,0.29934478
40,Projection,False,1,100,0.3711761
40,Weighted cosine,False,0.01,100,0.3336193
40,Weighted cosine,False,1,100,0.31328923
40,Unweighted cosine,False,0.01,100,0.3031909
40,Unweighted cosine,False,1,100,0.3048357
40,Orthogonal,False,0.01,100,0.29558402
40,Orthogonal,False,1,100,0.36500332
40,Multitask,False,1,30,0.3063849
40,Projection,False,0.01,30,0.30588084
40,Projection,False,1,30,0.3131675
40,Weighted cosine,False,0.01,30,0.29475012
40,Weighted cosine,False,1,30,0.3308574
40,Unweighted cosine,False,0.01,30,0.29753026
40,Unweighted cosine,False,1,30,0.30451262
40,Orthogonal,False,0.01,30,0.29395628
40,Orthogonal,False,1,30,0.3083127
40,Multitask,False,1,10,0.29740518
40,Projection,False,0.01,10,0.33677876
40,Projection,False,1,10,0.30405712
40,Weighted cosine,False,0.01,10,0.30311343
40,Weighted cosine,False,1,10,0.29818502
40,Unweighted cosine,False,0.01,10,0.29651943
40,Unweighted cosine,False,1,10,0.30034435
40,Orthogonal,False,0.01,10,0.34679696
40,Orthogonal,False,1,10,0.32139847
40,Multitask,False,1,3,0.30079234
40,Projection,False,0.01,3,0.29864848
40,Projection,False,1,3,0.3042868
40,Weighted cosine,False,0.01,3,0.29324308
40,Weighted cosine,False,1,3,0.35828125
40,Unweighted cosine,False,0.01,3,0.30826905
40,Unweighted cosine,False,1,3,0.3072355
40,Orthogonal,False,0.01,3,0.30470622
40,Orthogonal,False,1,3,0.312315
40,Multitask,False,1,1,0.3046681
40,Projection,False,0.01,1,0.29388914
40,Projection,False,1,1,0.3332223
40,Weighted cosine,False,0.01,1,0.304248
40,Weighted cosine,False,1,1,0.3051604
40,Unweighted cosine,False,0.01,1,0.3047905
40,Unweighted cosine,False,1,1,0.29739547
40,Orthogonal,False,0.01,1,0.32618612
40,Orthogonal,False,1,1,0.28560954
41,Single task,False,1,0,0.3150763
41,Multitask,False,1,300,0.6401534
41,Projection,False,0.01,300,0.32830632
41,Projection,False,1,300,0.56526047
41,Weighted cosine,False,0.01,300,0.2999415
41,Weighted cosine,False,1,300,0.29558033
41,Unweighted cosine,False,0.01,300,0.3026696
41,Unweighted cosine,False,1,300,0.30988988
41,Orthogonal,False,0.01,300,0.3092057
41,Orthogonal,False,1,300,0.5906275
41,Multitask,False,1,100,0.44854212
41,Projection,False,0.01,100,0.31171688
41,Projection,False,1,100,0.36285797
41,Weighted cosine,False,0.01,100,0.29903603
41,Weighted cosine,False,1,100,0.3092175
41,Unweighted cosine,False,0.01,100,0.29826012
41,Unweighted cosine,False,1,100,0.31561872
41,Orthogonal,False,0.01,100,0.29207036
41,Orthogonal,False,1,100,0.36374226
41,Multitask,False,1,30,0.30930778
41,Projection,False,0.01,30,0.30567804
41,Projection,False,1,30,0.30133626
41,Weighted cosine,False,0.01,30,0.30552223
41,Weighted cosine,False,1,30,0.3145303
41,Unweighted cosine,False,0.01,30,0.29571274
41,Unweighted cosine,False,1,30,0.29791754
41,Orthogonal,False,0.01,30,0.30001742
41,Orthogonal,False,1,30,0.3174712
41,Multitask,False,1,10,0.31268007
41,Projection,False,0.01,10,0.3061975
41,Projection,False,1,10,0.2955864
41,Weighted cosine,False,0.01,10,0.31880763
41,Weighted cosine,False,1,10,0.29250225
41,Unweighted cosine,False,0.01,10,0.30373105
41,Unweighted cosine,False,1,10,0.29681936
41,Orthogonal,False,0.01,10,0.30892348
41,Orthogonal,False,1,10,0.30018276
41,Multitask,False,1,3,0.29654357
41,Projection,False,0.01,3,0.3127887
41,Projection,False,1,3,0.35236296
41,Weighted cosine,False,0.01,3,0.30545118
41,Weighted cosine,False,1,3,0.38762093
41,Unweighted cosine,False,0.01,3,0.2972662
41,Unweighted cosine,False,1,3,0.305826
41,Orthogonal,False,0.01,3,0.30697197
41,Orthogonal,False,1,3,0.3082548
41,Multitask,False,1,1,0.29805577
41,Projection,False,0.01,1,0.30303568
41,Projection,False,1,1,0.31012103
41,Weighted cosine,False,0.01,1,0.31220177
41,Weighted cosine,False,1,1,0.301163
41,Unweighted cosine,False,0.01,1,0.29889756
41,Unweighted cosine,False,1,1,0.2957545
41,Orthogonal,False,0.01,1,0.3538486
41,Orthogonal,False,1,1,0.29807407
42,Single task,False,1,0,0.29911214
42,Multitask,False,1,300,0.6464801
42,Projection,False,0.01,300,0.29988107
42,Projection,False,1,300,0.58973175
42,Weighted cosine,False,0.01,300,0.29396787
42,Weighted cosine,False,1,300,0.29383847
42,Unweighted cosine,False,0.01,300,0.30768457
42,Unweighted cosine,False,1,300,0.3416171
42,Orthogonal,False,0.01,300,0.3128354
42,Orthogonal,False,1,300,0.58399665
42,Multitask,False,1,100,0.459365
42,Projection,False,0.01,100,0.2937626
42,Projection,False,1,100,0.372925
42,Weighted cosine,False,0.01,100,0.30284378
42,Weighted cosine,False,1,100,0.2896504
42,Unweighted cosine,False,0.01,100,0.31249413
42,Unweighted cosine,False,1,100,0.29483065
42,Orthogonal,False,0.01,100,0.29291645
42,Orthogonal,False,1,100,0.3850799
42,Multitask,False,1,30,0.30897194
42,Projection,False,0.01,30,0.30005842
42,Projection,False,1,30,0.32399902
42,Weighted cosine,False,0.01,30,0.3021186
42,Weighted cosine,False,1,30,0.3315158
42,Unweighted cosine,False,0.01,30,0.29296404
42,Unweighted cosine,False,1,30,0.30418915
42,Orthogonal,False,0.01,30,0.296182
42,Orthogonal,False,1,30,0.317185
42,Multitask,False,1,10,0.29511514
42,Projection,False,0.01,10,0.30858624
42,Projection,False,1,10,0.2996091
42,Weighted cosine,False,0.01,10,0.2966234
42,Weighted cosine,False,1,10,0.30843842
42,Unweighted cosine,False,0.01,10,0.3096822
42,Unweighted cosine,False,1,10,0.31851175
42,Orthogonal,False,0.01,10,0.29973543
42,Orthogonal,False,1,10,0.3316604
42,Multitask,False,1,3,0.2969032
42,Projection,False,0.01,3,0.29886258
42,Projection,False,1,3,0.31134188
42,Weighted cosine,False,0.01,3,0.31334734
42,Weighted cosine,False,1,3,0.32324013
42,Unweighted cosine,False,0.01,3,0.29446808
42,Unweighted cosine,False,1,3,0.30695188
42,Orthogonal,False,0.01,3,0.29681253
42,Orthogonal,False,1,3,0.341791
42,Multitask,False,1,1,0.30265743
42,Projection,False,0.01,1,0.2952393
42,Projection,False,1,1,0.3020214
42,Weighted cosine,False,0.01,1,0.31776765
42,Weighted cosine,False,1,1,0.31129843
42,Unweighted cosine,False,0.01,1,0.29804423
42,Unweighted cosine,False,1,1,0.3005268
42,Orthogonal,False,0.01,1,0.2970926
42,Orthogonal,False,1,1,0.31771627
43,Single task,False,1,0,0.3308398
43,Multitask,False,1,300,0.62507224
43,Projection,False,0.01,300,0.3081114
43,Projection,False,1,300,0.598323
43,Weighted cosine,False,0.01,300,0.2954851
43,Weighted cosine,False,1,300,0.29649436
43,Unweighted cosine,False,0.01,300,0.29830655
43,Unweighted cosine,False,1,300,0.30356622
43,Orthogonal,False,0.01,300,0.31560647
43,Orthogonal,False,1,300,0.590732
43,Multitask,False,1,100,0.45739257
43,Projection,False,0.01,100,0.29726085
43,Projection,False,1,100,0.3656153
43,Weighted cosine,False,0.01,100,0.3178358
43,Weighted cosine,False,1,100,0.31803423
43,Unweighted cosine,False,0.01,100,0.30600023
43,Unweighted cosine,False,1,100,0.345771
43,Orthogonal,False,0.01,100,0.2945485
43,Orthogonal,False,1,100,0.36467102
43,Multitask,False,1,30,0.30819145
43,Projection,False,0.01,30,0.30211875
43,Projection,False,1,30,0.30396527
43,Weighted cosine,False,0.01,30,0.3078019
43,Weighted cosine,False,1,30,0.29163083
43,Unweighted cosine,False,0.01,30,0.30776197
43,Unweighted cosine,False,1,30,0.33091176
43,Orthogonal,False,0.01,30,0.30848053
43,Orthogonal,False,1,30,0.30900052
43,Multitask,False,1,10,0.30389333
43,Projection,False,0.01,10,0.29915595
43,Projection,False,1,10,0.30145872
43,Weighted cosine,False,0.01,10,0.30335876
43,Weighted cosine,False,1,10,0.30273882
43,Unweighted cosine,False,0.01,10,0.31761223
43,Unweighted cosine,False,1,10,0.2966058
43,Orthogonal,False,0.01,10,0.29853952
43,Orthogonal,False,1,10,0.3006319
43,Multitask,False,1,3,0.32084808
43,Projection,False,0.01,3,0.32701722
43,Projection,False,1,3,0.29969892
43,Weighted cosine,False,0.01,3,0.29442027
43,Weighted cosine,False,1,3,0.30903485
43,Unweighted cosine,False,0.01,3,0.29887414
43,Unweighted cosine,False,1,3,0.30537602
43,Orthogonal,False,0.01,3,0.33869344
43,Orthogonal,False,1,3,0.30525294
43,Multitask,False,1,1,0.30514872
43,Projection,False,0.01,1,0.32862094
43,Projection,False,1,1,0.2975177
43,Weighted cosine,False,0.01,1,0.35774696
43,Weighted cosine,False,1,1,0.34074298
43,Unweighted cosine,False,0.01,1,0.3007711
43,Unweighted cosine,False,1,1,0.3194823
43,Orthogonal,False,0.01,1,0.30577847
43,Orthogonal,False,1,1,0.30156326
44,Single task,False,1,0,0.3193765
44,Multitask,False,1,300,0.64990264
44,Projection,False,0.01,300,0.30674064
44,Projection,False,1,300,0.578296
44,Weighted cosine,False,0.01,300,0.35940906
44,Weighted cosine,False,1,300,0.30177245
44,Unweighted cosine,False,0.01,300,0.30610937
44,Unweighted cosine,False,1,300,0.31508544
44,Orthogonal,False,0.01,300,0.30083787
44,Orthogonal,False,1,300,0.59462255
44,Multitask,False,1,100,0.44585282
44,Projection,False,0.01,100,0.2948468
44,Projection,False,1,100,0.35886157
44,Weighted cosine,False,0.01,100,0.29992697
44,Weighted cosine,False,1,100,0.29910746
44,Unweighted cosine,False,0.01,100,0.3005487
44,Unweighted cosine,False,1,100,0.33441266
44,Orthogonal,False,0.01,100,0.29324725
44,Orthogonal,False,1,100,0.3539896
44,Multitask,False,1,30,0.31113684
44,Projection,False,0.01,30,0.30006558
44,Projection,False,1,30,0.31270128
44,Weighted cosine,False,0.01,30,0.30263895
44,Weighted cosine,False,1,30,0.3390384
44,Unweighted cosine,False,0.01,30,0.30142915
44,Unweighted cosine,False,1,30,0.29824305
44,Orthogonal,False,0.01,30,0.3025725
44,Orthogonal,False,1,30,0.3172727
44,Multitask,False,1,10,0.32559702
44,Projection,False,0.01,10,0.30161694
44,Projection,False,1,10,0.33172148
44,Weighted cosine,False,0.01,10,0.30170116
44,Weighted cosine,False,1,10,0.30830562
44,Unweighted cosine,False,0.01,10,0.30827087
44,Unweighted cosine,False,1,10,0.29716244
44,Orthogonal,False,0.01,10,0.30632377
44,Orthogonal,False,1,10,0.29511034
44,Multitask,False,1,3,0.31073397
44,Projection,False,0.01,3,0.35633382
44,Projection,False,1,3,0.3011691
44,Weighted cosine,False,0.01,3,0.31771743
44,Weighted cosine,False,1,3,0.35894227
44,Unweighted cosine,False,0.01,3,0.30182186
44,Unweighted cosine,False,1,3,0.29284745
44,Orthogonal,False,0.01,3,0.30419385
44,Orthogonal,False,1,3,0.30235466
44,Multitask,False,1,1,0.30540073
44,Projection,False,0.01,1,0.31434113
44,Projection,False,1,1,0.3109551
44,Weighted cosine,False,0.01,1,0.30553433
44,Weighted cosine,False,1,1,0.2946054
44,Unweighted cosine,False,0.01,1,0.3164175
44,Unweighted cosine,False,1,1,0.30054107
44,Orthogonal,False,0.01,1,0.3049236
44,Orthogonal,False,1,1,0.3007914
45,Single task,False,1,0,0.30605757
45,Multitask,False,1,300,0.6367663
45,Projection,False,0.01,300,0.31546766
45,Projection,False,1,300,0.5777355
45,Weighted cosine,False,0.01,300,0.30005452
45,Weighted cosine,False,1,300,0.2965376
45,Unweighted cosine,False,0.01,300,0.3063516
45,Unweighted cosine,False,1,300,0.3288236
45,Orthogonal,False,0.01,300,0.3555515
45,Orthogonal,False,1,300,0.58064735
45,Multitask,False,1,100,0.4532468
45,Projection,False,0.01,100,0.29728308
45,Projection,False,1,100,0.36169335
45,Weighted cosine,False,0.01,100,0.29425496
45,Weighted cosine,False,1,100,0.31597245
45,Unweighted cosine,False,0.01,100,0.30277458
45,Unweighted cosine,False,1,100,0.3192458
45,Orthogonal,False,0.01,100,0.29714802
45,Orthogonal,False,1,100,0.3653449
45,Multitask,False,1,30,0.31572792
45,Projection,False,0.01,30,0.29616487
45,Projection,False,1,30,0.3077135
45,Weighted cosine,False,0.01,30,0.30609214
45,Weighted cosine,False,1,30,0.30504075
45,Unweighted cosine,False,0.01,30,0.31580022
45,Unweighted cosine,False,1,30,0.29142198
45,Orthogonal,False,0.01,30,0.32035515
45,Orthogonal,False,1,30,0.3152992
45,Multitask,False,1,10,0.31610075
45,Projection,False,0.01,10,0.29672486
45,Projection,False,1,10,0.31595403
45,Weighted cosine,False,0.01,10,0.3164981
45,Weighted cosine,False,1,10,0.29901853
45,Unweighted cosine,False,0.01,10,0.29909605
45,Unweighted cosine,False,1,10,0.3495568
45,Orthogonal,False,0.01,10,0.35526577
45,Orthogonal,False,1,10,0.33612043
45,Multitask,False,1,3,0.3057719
45,Projection,False,0.01,3,0.2967116
45,Projection,False,1,3,0.29988968
45,Weighted cosine,False,0.01,3,0.32175937
45,Weighted cosine,False,1,3,0.3014267
45,Unweighted cosine,False,0.01,3,0.29283488
45,Unweighted cosine,False,1,3,0.30386287
45,Orthogonal,False,0.01,3,0.33081913
45,Orthogonal,False,1,3,0.29968923
45,Multitask,False,1,1,0.30497718
45,Projection,False,0.01,1,0.2925529
45,Projection,False,1,1,0.31112412
45,Weighted cosine,False,0.01,1,0.3036793
45,Weighted cosine,False,1,1,0.32315025
45,Unweighted cosine,False,0.01,1,0.3256099
45,Unweighted cosine,False,1,1,0.2970112
45,Orthogonal,False,0.01,1,0.30384326
45,Orthogonal,False,1,1,0.30577546
46,Single task,False,1,0,0.305406
46,Multitask,False,1,300,0.640893
46,Projection,False,0.01,300,0.30593324
46,Projection,False,1,300,0.5799638
46,Weighted cosine,False,0.01,300,0.30628496
46,Weighted cosine,False,1,300,0.30610645
46,Unweighted cosine,False,0.01,300,0.30052632
46,Unweighted cosine,False,1,300,0.30298704
46,Orthogonal,False,0.01,300,0.30583614
46,Orthogonal,False,1,300,0.5934402
46,Multitask,False,1,100,0.4470989
46,Projection,False,0.01,100,0.29263598
46,Projection,False,1,100,0.34975094
46,Weighted cosine,False,0.01,100,0.30341843
46,Weighted cosine,False,1,100,0.31301132
46,Unweighted cosine,False,0.01,100,0.31827256
46,Unweighted cosine,False,1,100,0.35843274
46,Orthogonal,False,0.01,100,0.2951869
46,Orthogonal,False,1,100,0.36632085
46,Multitask,False,1,30,0.31213996
46,Projection,False,0.01,30,0.31724343
46,Projection,False,1,30,0.3194058
46,Weighted cosine,False,0.01,30,0.2994454
46,Weighted cosine,False,1,30,0.3207825
46,Unweighted cosine,False,0.01,30,0.29985714
46,Unweighted cosine,False,1,30,0.31035513
46,Orthogonal,False,0.01,30,0.30207592
46,Orthogonal,False,1,30,0.3179389
46,Multitask,False,1,10,0.32352513
46,Projection,False,0.01,10,0.3109324
46,Projection,False,1,10,0.29963568
46,Weighted cosine,False,0.01,10,0.3058412
46,Weighted cosine,False,1,10,0.30043948
46,Unweighted cosine,False,0.01,10,0.29512158
46,Unweighted cosine,False,1,10,0.30759126
46,Orthogonal,False,0.01,10,0.33410767
46,Orthogonal,False,1,10,0.31305575
46,Multitask,False,1,3,0.30075628
46,Projection,False,0.01,3,0.30385992
46,Projection,False,1,3,0.30708975
46,Weighted cosine,False,0.01,3,0.30972913
46,Weighted cosine,False,1,3,0.3020511
46,Unweighted cosine,False,0.01,3,0.30990514
46,Unweighted cosine,False,1,3,0.29628286
46,Orthogonal,False,0.01,3,0.32992265
46,Orthogonal,False,1,3,0.3132064
46,Multitask,False,1,1,0.3117496
46,Projection,False,0.01,1,0.31322515
46,Projection,False,1,1,0.31212226
46,Weighted cosine,False,0.01,1,0.29711884
46,Weighted cosine,False,1,1,0.3131144
46,Unweighted cosine,False,0.01,1,0.32627833
46,Unweighted cosine,False,1,1,0.31573248
46,Orthogonal,False,0.01,1,0.37465766
46,Orthogonal,False,1,1,0.29580626
47,Single task,False,1,0,0.31015968
47,Multitask,False,1,300,0.64612675
47,Projection,False,0.01,300,0.30201358
47,Projection,False,1,300,0.5552652
47,Weighted cosine,False,0.01,300,0.32632804
