lam,alpha,mode,run,accuracy
0.03,1.0,Unweighted,39,0.86640625
0.03,1.0,Weighted,39,0.86171875
0.0,1.0,Single task,39,0.86171875
0.1,0.01,Orthogonal,39,0.85625
0.1,0.01,Projection,39,0.859375
0.1,0.01,Unweighted,39,0.85546875
0.1,0.01,Weighted,39,0.86484375
0.1,1.0,Multitask,39,0.86171875
0.1,1.0,Orthogonal,39,0.85390625
0.1,1.0,Projection,39,0.86171875
0.1,1.0,Unweighted,39,0.8609375
0.1,1.0,Weighted,39,0.86015625
0.3,0.01,Orthogonal,39,0.86640625
0.3,0.01,Projection,39,0.86171875
0.3,0.01,Unweighted,39,0.8546875
0.3,0.01,Weighted,39,0.853125
0.3,1.0,Multitask,39,0.86953125
0.3,1.0,Orthogonal,39,0.865625
0.3,1.0,Projection,39,0.865625
0.3,1.0,Unweighted,39,0.87265625
0.3,1.0,Weighted,39,0.85234375
1.0,0.01,Orthogonal,39,0.87578125
1.0,0.01,Projection,39,0.87890625
1.0,0.01,Unweighted,39,0.86171875
1.0,0.01,Weighted,39,0.8546875
1.0,1.0,Multitask,39,0.87421875
1.0,1.0,Orthogonal,39,0.86484375
1.0,1.0,Projection,39,0.86640625
1.0,1.0,Unweighted,39,0.86796875
1.0,1.0,Weighted,39,0.86015625
10.0,0.01,Orthogonal,39,0.846875
10.0,0.01,Projection,39,0.87890625
10.0,0.01,Unweighted,39,0.86015625
10.0,0.01,Weighted,39,0.86328125
10.0,1.0,Multitask,39,0.8515625
10.0,1.0,Orthogonal,39,0.86015625
10.0,1.0,Projection,39,0.8453125
10.0,1.0,Unweighted,39,0.85703125
10.0,1.0,Weighted,39,0.86015625
100.0,0.01,Orthogonal,39,0.8296875
100.0,0.01,Projection,39,0.85546875
100.0,0.01,Unweighted,39,0.87578125
100.0,0.01,Weighted,39,0.85390625
100.0,1.0,Multitask,39,0.8359375
100.0,1.0,Orthogonal,39,0.56171875
100.0,1.0,Projection,39,0.82421875
100.0,1.0,Unweighted,39,0.8453125
100.0,1.0,Weighted,39,0.8484375
3.0,0.01,Orthogonal,39,0.86796875
3.0,0.01,Projection,39,0.8703125
3.0,0.01,Unweighted,39,0.86328125
3.0,0.01,Weighted,39,0.8515625
3.0,1.0,Multitask,39,0.859375
3.0,1.0,Orthogonal,39,0.8609375
3.0,1.0,Projection,39,0.86328125
3.0,1.0,Unweighted,39,0.8671875
3.0,1.0,Weighted,39,0.878125
30.0,0.01,Orthogonal,39,0.83125
30.0,0.01,Projection,39,0.859375
30.0,0.01,Unweighted,39,0.8640625
30.0,0.01,Weighted,39,0.85546875
30.0,1.0,Multitask,39,0.834375
30.0,1.0,Orthogonal,39,0.81640625
30.0,1.0,Projection,39,0.8421875
30.0,1.0,Unweighted,39,0.853125
30.0,1.0,Weighted,39,0.859375
0.01,0.01,Orthogonal,3,0.8625
0.01,0.01,Projection,3,0.859375
0.01,0.01,Unweighted,3,0.86015625
0.01,0.01,Weighted,3,0.859375
0.01,1.0,Multitask,3,0.85859375
0.01,1.0,Orthogonal,3,0.8609375
0.01,1.0,Projection,3,0.85859375
0.01,1.0,Unweighted,3,0.8609375
0.01,1.0,Weighted,3,0.859375
0.03,0.01,Orthogonal,3,0.859375
0.03,0.01,Projection,3,0.853125
0.03,0.01,Unweighted,3,0.85703125
0.03,0.01,Weighted,3,0.86171875
0.03,1.0,Multitask,3,0.85390625
0.03,1.0,Orthogonal,3,0.8578125
0.03,1.0,Projection,3,0.8546875
0.03,1.0,Unweighted,3,0.85703125
0.03,1.0,Weighted,3,0.85703125
0.0,1.0,Single task,3,0.86015625
0.1,0.01,Orthogonal,3,0.865625
0.1,0.01,Projection,3,0.8546875
0.1,0.01,Unweighted,3,0.8609375
0.1,0.01,Weighted,3,0.85703125
0.1,1.0,Multitask,3,0.85703125
0.1,1.0,Orthogonal,3,0.86796875
0.1,1.0,Projection,3,0.85390625
0.1,1.0,Unweighted,3,0.86875
0.1,1.0,Weighted,3,0.86171875
0.3,0.01,Orthogonal,3,0.8640625
0.3,0.01,Projection,3,0.8609375
0.3,0.01,Unweighted,3,0.8609375
0.3,0.01,Weighted,3,0.86484375
0.3,1.0,Multitask,3,0.87109375
0.3,1.0,Orthogonal,3,0.875
0.3,1.0,Projection,3,0.86953125
0.3,1.0,Unweighted,3,0.8703125
0.3,1.0,Weighted,3,0.8640625
1.0,0.01,Orthogonal,3,0.87265625
1.0,0.01,Projection,3,0.86796875
1.0,0.01,Unweighted,3,0.8578125
1.0,0.01,Weighted,3,0.85859375
1.0,1.0,Multitask,3,0.8609375
1.0,1.0,Orthogonal,3,0.86875
1.0,1.0,Projection,3,0.8578125
1.0,1.0,Unweighted,3,0.8640625
1.0,1.0,Weighted,3,0.86640625
10.0,0.01,Orthogonal,3,0.86484375
10.0,0.01,Projection,3,0.87421875
10.0,0.01,Unweighted,3,0.85625
10.0,0.01,Weighted,3,0.85625
10.0,1.0,Multitask,3,0.85234375
10.0,1.0,Orthogonal,3,0.8671875
10.0,1.0,Projection,3,0.859375
10.0,1.0,Unweighted,3,0.84140625
10.0,1.0,Weighted,3,0.8703125
100.0,0.01,Orthogonal,3,0.83125
100.0,0.01,Projection,3,0.86171875
100.0,0.01,Unweighted,3,0.871875
100.0,0.01,Weighted,3,0.8546875
100.0,1.0,Multitask,3,0.83046875
100.0,1.0,Orthogonal,3,0.60859375
100.0,1.0,Projection,3,0.8234375
100.0,1.0,Unweighted,3,0.8265625
100.0,1.0,Weighted,3,0.8390625
3.0,0.01,Orthogonal,3,0.871875
3.0,0.01,Projection,3,0.8625
3.0,0.01,Unweighted,3,0.8546875
3.0,0.01,Weighted,3,0.86171875
3.0,1.0,Multitask,3,0.86171875
3.0,1.0,Orthogonal,3,0.85859375
3.0,1.0,Projection,3,0.8578125
3.0,1.0,Unweighted,3,0.86015625
3.0,1.0,Weighted,3,0.87109375
30.0,0.01,Orthogonal,3,0.84453125
30.0,0.01,Projection,3,0.85234375
30.0,0.01,Unweighted,3,0.86875
30.0,0.01,Weighted,3,0.853125
30.0,1.0,Multitask,3,0.840625
30.0,1.0,Orthogonal,3,0.62421875
30.0,1.0,Projection,3,0.8390625
30.0,1.0,Unweighted,3,0.83828125
30.0,1.0,Weighted,3,0.8546875
0.01,0.01,Orthogonal,40,0.86015625
0.01,0.01,Projection,40,0.85625
0.01,0.01,Unweighted,40,0.8609375
0.01,0.01,Weighted,40,0.8625
0.01,1.0,Multitask,40,0.8578125
0.01,1.0,Orthogonal,40,0.8578125
0.01,1.0,Projection,40,0.8578125
0.01,1.0,Unweighted,40,0.85703125
0.01,1.0,Weighted,40,0.86015625
0.03,0.01,Orthogonal,40,0.86328125
0.03,0.01,Projection,40,0.86015625
0.03,0.01,Unweighted,40,0.86328125
0.03,0.01,Weighted,40,0.86171875
0.03,1.0,Multitask,40,0.8609375
0.03,1.0,Orthogonal,40,0.8609375
0.03,1.0,Projection,40,0.8609375
0.03,1.0,Unweighted,40,0.86171875
0.03,1.0,Weighted,40,0.86015625
0.0,1.0,Single task,40,0.86171875
0.1,0.01,Orthogonal,40,0.865625
0.1,0.01,Projection,40,0.86640625
0.1,0.01,Unweighted,40,0.86328125
0.1,0.01,Weighted,40,0.8609375
0.1,1.0,Multitask,40,0.8609375
0.1,1.0,Orthogonal,40,0.859375
0.1,1.0,Projection,40,0.86171875
0.1,1.0,Unweighted,40,0.86484375
0.1,1.0,Weighted,40,0.86171875
0.3,0.01,Orthogonal,40,0.8640625
0.3,0.01,Projection,40,0.86484375
0.3,0.01,Unweighted,40,0.85546875
0.3,0.01,Weighted,40,0.86484375
0.3,1.0,Multitask,40,0.86640625
0.3,1.0,Orthogonal,40,0.8703125
0.3,1.0,Projection,40,0.86796875
0.3,1.0,Unweighted,40,0.8734375
0.3,1.0,Weighted,40,0.8625
1.0,0.01,Orthogonal,40,0.865625
1.0,0.01,Projection,40,0.8609375
1.0,0.01,Unweighted,40,0.84140625
1.0,0.01,Weighted,40,0.85625
1.0,1.0,Multitask,40,0.86875
1.0,1.0,Orthogonal,40,0.8609375
1.0,1.0,Projection,40,0.86796875
1.0,1.0,Unweighted,40,0.86484375
1.0,1.0,Weighted,40,0.87109375
10.0,0.01,Orthogonal,40,0.8625
10.0,0.01,Projection,40,0.85859375
10.0,0.01,Unweighted,40,0.8671875
10.0,0.01,Weighted,40,0.8578125
10.0,1.0,Multitask,40,0.82734375
10.0,1.0,Orthogonal,40,0.8578125
10.0,1.0,Projection,40,0.8375
10.0,1.0,Unweighted,40,0.84375
10.0,1.0,Weighted,40,0.8671875
100.0,0.01,Orthogonal,40,0.8375
100.0,0.01,Projection,40,0.834375
100.0,0.01,Unweighted,40,0.8609375
100.0,0.01,Weighted,40,0.859375
100.0,1.0,Multitask,40,0.82421875
100.0,1.0,Orthogonal,40,0.5078125
100.0,1.0,Projection,40,0.82109375
100.0,1.0,Unweighted,40,0.81484375
100.0,1.0,Weighted,40,0.83046875
3.0,0.01,Orthogonal,40,0.87421875
3.0,0.01,Projection,40,0.85625
3.0,0.01,Unweighted,40,0.85
3.0,0.01,Weighted,40,0.8484375
3.0,1.0,Multitask,40,0.8578125
3.0,1.0,Orthogonal,40,0.8515625
3.0,1.0,Projection,40,0.8578125
3.0,1.0,Unweighted,40,0.86484375
3.0,1.0,Weighted,40,0.87109375
30.0,0.01,Orthogonal,40,0.84609375
30.0,0.01,Projection,40,0.84296875
30.0,0.01,Unweighted,40,0.86015625
30.0,0.01,Weighted,40,0.84921875
30.0,1.0,Multitask,40,0.81875
30.0,1.0,Orthogonal,40,0.815625
30.0,1.0,Projection,40,0.82265625
30.0,1.0,Unweighted,40,0.81640625
30.0,1.0,Weighted,40,0.84609375
0.01,0.01,Orthogonal,41,0.853125
0.01,0.01,Projection,41,0.8625
0.01,0.01,Unweighted,41,0.85234375
0.01,0.01,Weighted,41,0.8515625
0.01,1.0,Multitask,41,0.8625
0.01,1.0,Orthogonal,41,0.853125
0.01,1.0,Projection,41,0.8625
0.01,1.0,Unweighted,41,0.85390625
0.01,1.0,Weighted,41,0.853125
0.03,0.01,Orthogonal,41,0.85625
0.03,0.01,Projection,41,0.85625
0.03,0.01,Unweighted,41,0.853125
0.03,0.01,Weighted,41,0.853125
0.03,1.0,Multitask,41,0.85703125
0.03,1.0,Orthogonal,41,0.85703125
0.03,1.0,Projection,41,0.85703125
0.03,1.0,Unweighted,41,0.85703125
0.03,1.0,Weighted,41,0.85390625
0.0,1.0,Single task,41,0.8609375
0.1,0.01,Orthogonal,41,0.8515625
0.1,0.01,Projection,41,0.85703125
0.1,0.01,Unweighted,41,0.85546875
0.1,0.01,Weighted,41,0.85625
0.1,1.0,Multitask,41,0.8625
0.1,1.0,Orthogonal,41,0.8625
0.1,1.0,Projection,41,0.85859375
0.1,1.0,Unweighted,41,0.8546875
0.1,1.0,Weighted,41,0.85546875
0.3,0.01,Orthogonal,41,0.86953125
0.3,0.01,Projection,41,0.86640625
0.3,0.01,Unweighted,41,0.86640625
0.3,0.01,Weighted,41,0.84765625
0.3,1.0,Multitask,41,0.8734375
0.3,1.0,Orthogonal,41,0.87421875
0.3,1.0,Projection,41,0.87421875
0.3,1.0,Unweighted,41,0.8703125
0.3,1.0,Weighted,41,0.8625
1.0,0.01,Orthogonal,41,0.87421875
1.0,0.01,Projection,41,0.87265625
1.0,0.01,Unweighted,41,0.85546875
1.0,0.01,Weighted,41,0.8609375
1.0,1.0,Multitask,41,0.8734375
1.0,1.0,Orthogonal,41,0.86484375
1.0,1.0,Projection,41,0.88125
1.0,1.0,Unweighted,41,0.8796875
1.0,1.0,Weighted,41,0.86796875
10.0,0.01,Orthogonal,41,0.85625
10.0,0.01,Projection,41,0.86015625
10.0,0.01,Unweighted,41,0.859375
10.0,0.01,Weighted,41,0.8484375
10.0,1.0,Multitask,41,0.85234375
10.0,1.0,Orthogonal,41,0.8578125
10.0,1.0,Projection,41,0.85390625
10.0,1.0,Unweighted,41,0.85625
10.0,1.0,Weighted,41,0.86953125
100.0,0.01,Orthogonal,41,0.8328125
100.0,0.01,Projection,41,0.846875
100.0,0.01,Unweighted,41,0.86015625
100.0,0.01,Weighted,41,0.86875
100.0,1.0,Multitask,41,0.83671875
100.0,1.0,Orthogonal,41,0.546875
100.0,1.0,Projection,41,0.84609375
100.0,1.0,Unweighted,41,0.8296875
100.0,1.0,Weighted,41,0.84609375
3.0,0.01,Orthogonal,41,0.871875
3.0,0.01,Projection,41,0.865625
3.0,0.01,Unweighted,41,0.8546875
3.0,0.01,Weighted,41,0.86640625
3.0,1.0,Multitask,41,0.86015625
3.0,1.0,Orthogonal,41,0.8625
3.0,1.0,Projection,41,0.86015625
3.0,1.0,Unweighted,41,0.86328125
3.0,1.0,Weighted,41,0.87734375
30.0,0.01,Orthogonal,41,0.840625
30.0,0.01,Projection,41,0.8578125
30.0,0.01,Unweighted,41,0.8625
30.0,0.01,Weighted,41,0.86640625
30.0,1.0,Multitask,41,0.85
30.0,1.0,Orthogonal,41,0.81640625
30.0,1.0,Projection,41,0.85078125
30.0,1.0,Unweighted,41,0.840625
30.0,1.0,Weighted,41,0.86015625
0.01,0.01,Orthogonal,42,0.8609375
0.01,0.01,Projection,42,0.86015625
0.01,0.01,Unweighted,42,0.8609375
0.01,0.01,Weighted,42,0.8609375
0.01,1.0,Multitask,42,0.8609375
0.01,1.0,Orthogonal,42,0.86171875
0.01,1.0,Projection,42,0.8609375
0.01,1.0,Unweighted,42,0.86171875
0.01,1.0,Weighted,42,0.86171875
0.03,0.01,Orthogonal,42,0.86484375
0.03,0.01,Projection,42,0.865625
0.03,0.01,Unweighted,42,0.8640625
0.03,0.01,Weighted,42,0.86171875
0.03,1.0,Multitask,42,0.86484375
0.03,1.0,Orthogonal,42,0.86328125
0.03,1.0,Projection,42,0.86484375
0.03,1.0,Unweighted,42,0.86484375
0.03,1.0,Weighted,42,0.8625
0.0,1.0,Single task,42,0.85625
0.1,0.01,Orthogonal,42,0.86484375
0.1,0.01,Projection,42,0.86171875
0.1,0.01,Unweighted,42,0.86640625
0.1,0.01,Weighted,42,0.865625
0.1,1.0,Multitask,42,0.8671875
0.1,1.0,Orthogonal,42,0.86796875
0.1,1.0,Projection,42,0.8671875
0.1,1.0,Unweighted,42,0.86484375
0.1,1.0,Weighted,42,0.8671875
0.3,0.01,Orthogonal,42,0.87578125
0.3,0.01,Projection,42,0.875
0.3,0.01,Unweighted,42,0.85703125
0.3,0.01,Weighted,42,0.8640625
0.3,1.0,Multitask,42,0.86953125
0.3,1.0,Orthogonal,42,0.86640625
0.3,1.0,Projection,42,0.8734375
0.3,1.0,Unweighted,42,0.87890625
0.3,1.0,Weighted,42,0.86171875
1.0,0.01,Orthogonal,42,0.875
1.0,0.01,Projection,42,0.87109375
1.0,0.01,Unweighted,42,0.85625
1.0,0.01,Weighted,42,0.86875
1.0,1.0,Multitask,42,0.86875
1.0,1.0,Orthogonal,42,0.86875
1.0,1.0,Projection,42,0.87421875
1.0,1.0,Unweighted,42,0.8703125
1.0,1.0,Weighted,42,0.87578125
10.0,0.01,Orthogonal,42,0.87109375
10.0,0.01,Projection,42,0.86640625
10.0,0.01,Unweighted,42,0.8578125
10.0,0.01,Weighted,42,0.84921875
10.0,1.0,Multitask,42,0.85234375
10.0,1.0,Orthogonal,42,0.84921875
10.0,1.0,Projection,42,0.8515625
10.0,1.0,Unweighted,42,0.8578125
10.0,1.0,Weighted,42,0.8671875
100.0,0.01,Orthogonal,42,0.83203125
100.0,0.01,Projection,42,0.85859375
100.0,0.01,Unweighted,42,0.865625
100.0,0.01,Weighted,42,0.8578125
100.0,1.0,Multitask,42,0.83671875
100.0,1.0,Orthogonal,42,0.60546875
100.0,1.0,Projection,42,0.83984375
100.0,1.0,Unweighted,42,0.828125
100.0,1.0,Weighted,42,0.8515625
3.0,0.01,Orthogonal,42,0.86953125
3.0,0.01,Projection,42,0.8671875
3.0,0.01,Unweighted,42,0.85390625
3.0,0.01,Weighted,42,0.8625
3.0,1.0,Multitask,42,0.86171875
3.0,1.0,Orthogonal,42,0.83984375
3.0,1.0,Projection,42,0.8640625
3.0,1.0,Unweighted,42,0.86328125
3.0,1.0,Weighted,42,0.878125
30.0,0.01,Orthogonal,42,0.8375
30.0,0.01,Projection,42,0.86015625
30.0,0.01,Unweighted,42,0.8625
30.0,0.01,Weighted,42,0.853125
30.0,1.0,Multitask,42,0.840625
30.0,1.0,Orthogonal,42,0.81875
30.0,1.0,Projection,42,0.84921875
30.0,1.0,Unweighted,42,0.8390625
30.0,1.0,Weighted,42,0.8640625
0.01,0.01,Orthogonal,43,0.85234375
0.01,0.01,Projection,43,0.85
0.01,0.01,Unweighted,43,0.853125
0.01,0.01,Weighted,43,0.8578125
0.01,1.0,Multitask,43,0.8515625
0.01,1.0,Orthogonal,43,0.85234375
0.01,1.0,Projection,43,0.8515625
0.01,1.0,Unweighted,43,0.85390625
0.01,1.0,Weighted,43,0.859375
0.03,0.01,Orthogonal,43,0.853125
0.03,0.01,Projection,43,0.85390625
0.03,0.01,Unweighted,43,0.859375
0.03,0.01,Weighted,43,0.85234375
0.03,1.0,Multitask,43,0.85390625
0.03,1.0,Orthogonal,43,0.86015625
0.03,1.0,Projection,43,0.85390625
0.03,1.0,Unweighted,43,0.86171875
0.03,1.0,Weighted,43,0.8546875
0.0,1.0,Single task,43,0.85859375
0.1,0.01,Orthogonal,43,0.8640625
0.1,0.01,Projection,43,0.8546875
0.1,0.01,Unweighted,43,0.8578125
0.1,0.01,Weighted,43,0.85546875
0.1,1.0,Multitask,43,0.85390625
0.1,1.0,Orthogonal,43,0.8609375
0.1,1.0,Projection,43,0.853125
0.1,1.0,Unweighted,43,0.859375
0.1,1.0,Weighted,43,0.85234375
0.3,0.01,Orthogonal,43,0.87421875
0.3,0.01,Projection,43,0.86953125
0.3,0.01,Unweighted,43,0.859375
0.3,0.01,Weighted,43,0.859375
0.3,1.0,Multitask,43,0.86484375
0.3,1.0,Orthogonal,43,0.865625
0.3,1.0,Projection,43,0.86328125
0.3,1.0,Unweighted,43,0.87421875
0.3,1.0,Weighted,43,0.86015625
1.0,0.01,Orthogonal,43,0.871875
1.0,0.01,Projection,43,0.86640625
1.0,0.01,Unweighted,43,0.85703125
1.0,0.01,Weighted,43,0.859375
1.0,1.0,Multitask,43,0.865625
1.0,1.0,Orthogonal,43,0.86171875
1.0,1.0,Projection,43,0.86484375
1.0,1.0,Unweighted,43,0.86796875
1.0,1.0,Weighted,43,0.86640625
10.0,0.01,Orthogonal,43,0.86171875
10.0,0.01,Projection,43,0.86953125
10.0,0.01,Unweighted,43,0.859375
10.0,0.01,Weighted,43,0.85546875
10.0,1.0,Multitask,43,0.8609375
10.0,1.0,Orthogonal,43,0.85
10.0,1.0,Projection,43,0.85546875
10.0,1.0,Unweighted,43,0.84375
10.0,1.0,Weighted,43,0.875
100.0,0.01,Orthogonal,43,0.81328125
100.0,0.01,Projection,43,0.85390625
100.0,0.01,Unweighted,43,0.8625
100.0,0.01,Weighted,43,0.8625
100.0,1.0,Multitask,43,0.82734375
100.0,1.0,Orthogonal,43,0.54296875
100.0,1.0,Projection,43,0.834375
100.0,1.0,Unweighted,43,0.84296875
100.0,1.0,Weighted,43,0.84609375
3.0,0.01,Orthogonal,43,0.86953125
3.0,0.01,Projection,43,0.86875
3.0,0.01,Unweighted,43,0.85625
3.0,0.01,Weighted,43,0.85703125
3.0,1.0,Multitask,43,0.871875
3.0,1.0,Orthogonal,43,0.83984375
3.0,1.0,Projection,43,0.86171875
3.0,1.0,Unweighted,43,0.8671875
3.0,1.0,Weighted,43,0.865625
30.0,0.01,Orthogonal,43,0.8375
30.0,0.01,Projection,43,0.84453125
30.0,0.01,Unweighted,43,0.86640625
30.0,0.01,Weighted,43,0.86328125
30.0,1.0,Multitask,43,0.84765625
30.0,1.0,Orthogonal,43,0.5296875
30.0,1.0,Projection,43,0.84375
30.0,1.0,Unweighted,43,0.8375
30.0,1.0,Weighted,43,0.86171875
0.01,0.01,Orthogonal,44,0.86953125
0.01,0.01,Projection,44,0.87109375
0.01,0.01,Unweighted,44,0.8671875
0.01,0.01,Weighted,44,0.86796875
0.01,1.0,Multitask,44,0.87109375
0.01,1.0,Orthogonal,44,0.86953125
0.01,1.0,Projection,44,0.87109375
0.01,1.0,Unweighted,44,0.86875
0.01,1.0,Weighted,44,0.8671875
0.03,0.01,Orthogonal,44,0.8640625
0.03,0.01,Projection,44,0.86484375
0.03,0.01,Unweighted,44,0.86796875
0.03,0.01,Weighted,44,0.86640625
0.03,1.0,Multitask,44,0.86484375
0.03,1.0,Orthogonal,44,0.8640625
0.03,1.0,Projection,44,0.8640625
0.03,1.0,Unweighted,44,0.87109375
0.03,1.0,Weighted,44,0.86640625
0.0,1.0,Single task,44,0.8671875
0.1,0.01,Orthogonal,44,0.86484375
0.1,0.01,Projection,44,0.86171875
0.1,0.01,Unweighted,44,0.865625
0.1,0.01,Weighted,44,0.86875
0.1,1.0,Multitask,44,0.86484375
0.1,1.0,Orthogonal,44,0.865625
0.1,1.0,Projection,44,0.8640625
0.1,1.0,Unweighted,44,0.8609375
0.1,1.0,Weighted,44,0.8703125
0.3,0.01,Orthogonal,44,0.875
0.3,0.01,Projection,44,0.8734375
0.3,0.01,Unweighted,44,0.8671875
0.3,0.01,Weighted,44,0.8671875
0.3,1.0,Multitask,44,0.8765625
0.3,1.0,Orthogonal,44,0.87734375
0.3,1.0,Projection,44,0.8796875
0.3,1.0,Unweighted,44,0.8765625
0.3,1.0,Weighted,44,0.8625
1.0,0.01,Orthogonal,44,0.86953125
1.0,0.01,Projection,44,0.87265625
1.0,0.01,Unweighted,44,0.86015625
1.0,0.01,Weighted,44,0.86875
1.0,1.0,Multitask,44,0.8734375
1.0,1.0,Orthogonal,44,0.87578125
1.0,1.0,Projection,44,0.86796875
1.0,1.0,Unweighted,44,0.8640625
1.0,1.0,Weighted,44,0.8796875
10.0,0.01,Orthogonal,44,0.853125
10.0,0.01,Projection,44,0.86875
10.0,0.01,Unweighted,44,0.8671875
10.0,0.01,Weighted,44,0.8640625
10.0,1.0,Multitask,44,0.85859375
10.0,1.0,Orthogonal,44,0.84921875
10.0,1.0,Projection,44,0.859375
10.0,1.0,Unweighted,44,0.84453125
10.0,1.0,Weighted,44,0.8703125
100.0,0.01,Orthogonal,44,0.8359375
100.0,0.01,Projection,44,0.84765625
100.0,0.01,Unweighted,44,0.865625
100.0,0.01,Weighted,44,0.86328125
100.0,1.0,Multitask,44,0.84140625
100.0,1.0,Orthogonal,44,0.60546875
100.0,1.0,Projection,44,0.83125
100.0,1.0,Unweighted,44,0.83046875
100.0,1.0,Weighted,44,0.82890625
3.0,0.01,Orthogonal,44,0.871875
3.0,0.01,Projection,44,0.87265625
3.0,0.01,Unweighted,44,0.86640625
3.0,0.01,Weighted,44,0.8671875
3.0,1.0,Multitask,44,0.86875
3.0,1.0,Orthogonal,44,0.853125
3.0,1.0,Projection,44,0.865625
3.0,1.0,Unweighted,44,0.86015625
3.0,1.0,Weighted,44,0.8671875
30.0,0.01,Orthogonal,44,0.84375
30.0,0.01,Projection,44,0.853125
30.0,0.01,Unweighted,44,0.865625
30.0,0.01,Weighted,44,0.85625
30.0,1.0,Multitask,44,0.8359375
30.0,1.0,Orthogonal,44,0.83984375
30.0,1.0,Projection,44,0.84453125
30.0,1.0,Unweighted,44,0.82734375
30.0,1.0,Weighted,44,0.8640625
0.01,0.01,Orthogonal,45,0.8515625
0.01,0.01,Projection,45,0.85078125
0.01,0.01,Unweighted,45,0.85078125
0.01,0.01,Weighted,45,0.85
0.01,1.0,Multitask,45,0.8515625
0.01,1.0,Orthogonal,45,0.85078125
0.01,1.0,Projection,45,0.85
0.01,1.0,Unweighted,45,0.85078125
0.01,1.0,Weighted,45,0.8515625
0.03,0.01,Orthogonal,45,0.859375
0.03,0.01,Projection,45,0.859375
0.03,0.01,Unweighted,45,0.84921875
0.03,0.01,Weighted,45,0.85546875
0.03,1.0,Multitask,45,0.85390625
0.03,1.0,Orthogonal,45,0.85703125
0.03,1.0,Projection,45,0.853125
0.03,1.0,Unweighted,45,0.85390625
0.03,1.0,Weighted,45,0.85703125
0.0,1.0,Single task,45,0.85078125
0.1,0.01,Orthogonal,45,0.8578125
0.1,0.01,Projection,45,0.85703125
0.1,0.01,Unweighted,45,0.85
0.1,0.01,Weighted,45,0.85
0.1,1.0,Multitask,45,0.85703125
0.1,1.0,Orthogonal,45,0.85859375
0.1,1.0,Projection,45,0.85703125
0.1,1.0,Unweighted,45,0.85546875
0.1,1.0,Weighted,45,0.85546875
0.3,0.01,Orthogonal,45,0.86171875
0.3,0.01,Projection,45,0.86640625
0.3,0.01,Unweighted,45,0.8546875
0.3,0.01,Weighted,45,0.8515625
0.3,1.0,Multitask,45,0.8671875
0.3,1.0,Orthogonal,45,0.86640625
0.3,1.0,Projection,45,0.86875
0.3,1.0,Unweighted,45,0.86171875
0.3,1.0,Weighted,45,0.8578125
1.0,0.01,Orthogonal,45,0.86171875
1.0,0.01,Projection,45,0.86796875
1.0,0.01,Unweighted,45,0.8453125
1.0,0.01,Weighted,45,0.85390625
1.0,1.0,Multitask,45,0.8625
1.0,1.0,Orthogonal,45,0.87421875
1.0,1.0,Projection,45,0.86875
1.0,1.0,Unweighted,45,0.865625
1.0,1.0,Weighted,45,0.86484375
10.0,0.01,Orthogonal,45,0.85625
10.0,0.01,Projection,45,0.865625
10.0,0.01,Unweighted,45,0.859375
10.0,0.01,Weighted,45,0.85546875
10.0,1.0,Multitask,45,0.85078125
10.0,1.0,Orthogonal,45,0.8578125
10.0,1.0,Projection,45,0.846875
10.0,1.0,Unweighted,45,0.86640625
10.0,1.0,Weighted,45,0.86796875
100.0,0.01,Orthogonal,45,0.83125
100.0,0.01,Projection,45,0.84375
100.0,0.01,Unweighted,45,0.8625
100.0,0.01,Weighted,45,0.85546875
100.0,1.0,Multitask,45,0.83515625
100.0,1.0,Orthogonal,45,0.5609375
100.0,1.0,Projection,45,0.834375
100.0,1.0,Unweighted,45,0.80703125
100.0,1.0,Weighted,45,0.84453125
3.0,0.01,Orthogonal,45,0.8671875
3.0,0.01,Projection,45,0.86171875
3.0,0.01,Unweighted,45,0.85703125
3.0,0.01,Weighted,45,0.84375
3.0,1.0,Multitask,45,0.8671875
3.0,1.0,Orthogonal,45,0.859375
3.0,1.0,Projection,45,0.8734375
3.0,1.0,Unweighted,45,0.8609375
3.0,1.0,Weighted,45,0.86640625
30.0,0.01,Orthogonal,45,0.8453125
30.0,0.01,Projection,45,0.85703125
30.0,0.01,Unweighted,45,0.87578125
30.0,0.01,Weighted,45,0.853125
30.0,1.0,Multitask,45,0.82734375
30.0,1.0,Orthogonal,45,0.8265625
30.0,1.0,Projection,45,0.834375
30.0,1.0,Unweighted,45,0.82578125
30.0,1.0,Weighted,45,0.86953125
0.01,0.01,Orthogonal,46,0.8546875
0.01,0.01,Projection,46,0.85234375
0.01,0.01,Unweighted,46,0.85703125
0.01,0.01,Weighted,46,0.85546875
0.01,1.0,Multitask,46,0.85078125
0.01,1.0,Orthogonal,46,0.85625
0.01,1.0,Projection,46,0.85078125
0.01,1.0,Unweighted,46,0.85625
0.01,1.0,Weighted,46,0.85625
0.03,0.01,Orthogonal,46,0.85546875
0.03,0.01,Projection,46,0.85546875
0.03,0.01,Unweighted,46,0.8546875
0.03,0.01,Weighted,46,0.8546875
0.03,1.0,Multitask,46,0.85625
0.03,1.0,Orthogonal,46,0.85390625
0.03,1.0,Projection,46,0.85625
0.03,1.0,Unweighted,46,0.8546875
0.03,1.0,Weighted,46,0.85546875
0.0,1.0,Single task,46,0.853125
0.1,0.01,Orthogonal,46,0.865625
0.1,0.01,Projection,46,0.86640625
